Laptop (ID),Tech price by country,Laptop type price,Sceen size (inches),Resolution quality,CPU (GHz),Ram (GB),GPU (GHz),Weight (kg),Price (euros),Touchscreen,IPS Panel,Retina Display,Flash Storage memory (GB),SSD memory (GB),HDD memory (GB),Hybrid memory (GB),Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS
950,4,1,15.6,0,2.0,4,0.3,2.18,558.6,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
407,2,1,15.6,0,1.1,4,0.3,2.2,306.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
559,4,5,17.3,1,2.8,16,1.44,4.42,2699.0,0,1,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
71,0,5,17.3,1,2.8,12,1.49,3.0,949.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
718,2,5,15.6,1,2.8,8,1.49,2.5,1249.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
560,4,1,17.3,0,2.0,8,0.3,2.65,544.15,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
114,4,3,13.3,3,2.4,8,0.3,1.23,1379.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
939,4,1,15.6,0,2.3,4,0.3,1.95,729.9,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
774,0,1,13.3,0,2.3,4,0.3,1.6,655.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
738,0,5,17.3,1,2.6,16,1.4,4.2,1935.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
7,4,3,15.4,3,2.2,16,0.2,2.04,2139.97,0,1,1,256,0,0,0,0,0,0,1,0,0,0,0,0
606,4,4,15.6,1,2.8,8,1.02,2.06,1763.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1202,4,1,15.6,1,2.6,6,1.1,2.18,799.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
942,4,1,15.6,0,2.5,4,0.3,2.18,708.06,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
573,4,1,15.6,0,2.6,4,0.3,1.93,959.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
763,0,1,15.6,0,2.7,4,0.3,2.37,849.9,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
496,0,3,12.5,1,2.7,16,0.3,0.91,1950.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
272,2,1,15.6,1,2.5,4,0.3,2.2,467.0,0,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,0
288,2,1,15.6,1,2.5,6,0.3,2.2,579.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
94,4,1,13.3,1,1.8,16,0.3,1.49,1197.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
819,4,5,17.3,1,2.8,12,1.0,3.74,1749.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
669,2,1,15.6,0,1.1,4,0.3,2.2,419.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
394,4,4,15.6,1,2.7,8,0.99,2.0,2135.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
285,2,1,17.3,0,2.7,6,1.12,2.8,859.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
1189,4,1,15.6,1,1.8,16,0.3,2.1,1159.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
1008,4,2,13.3,1,2.5,8,0.3,1.68,889.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
736,4,1,15.6,0,2.5,8,0.92,2.32,589.52,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
659,0,5,15.6,1,2.5,8,1.35,2.4,709.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
1171,4,5,15.6,1,2.8,8,1.49,2.62,1199.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
323,4,1,14.0,1,2.5,8,0.3,1.95,980.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
282,0,1,15.6,1,1.8,8,1.12,2.2,745.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
177,5,1,15.6,0,2.4,4,0.3,2.0,489.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
980,4,1,15.6,0,2.5,4,0.3,1.9,825.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
438,2,1,13.3,1,2.7,8,0.3,1.4,1010.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1049,4,3,12.5,1,2.5,8,0.3,1.26,1349.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
817,4,5,15.6,4,2.8,16,1.49,2.62,1679.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
326,2,1,17.3,0,2.5,4,0.97,2.79,589.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
465,4,3,13.5,2,2.5,8,0.3,1.25,1799.0,1,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0
330,0,1,15.6,0,2.7,8,1.22,2.2,659.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1143,2,5,15.6,1,2.5,8,1.4,2.4,989.0,0,1,0,0,128,1000,0,0,0,0,0,1,0,0,0,0
1120,4,3,12.5,0,2.3,8,0.3,1.5,1413.1,0,0,0,0,256,0,0,0,0,0,0,0,0,0,1,0
1187,5,5,15.6,1,2.7,8,1.35,2.2,839.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
608,4,1,15.6,0,2.4,4,0.3,2.1,668.48,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
503,2,1,15.6,1,1.8,8,0.3,2.17,898.9,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
39,4,1,15.6,0,2.5,4,0.3,1.86,488.69,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
580,2,1,15.6,1,2.5,8,0.3,2.3,830.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
600,1,1,15.6,1,2.8,16,1.35,2.5,1699.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
788,0,1,15.6,1,1.1,8,0.3,2.0,581.9,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
1086,4,1,15.6,0,2.3,4,0.3,2.31,1199.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
639,4,5,15.6,1,2.8,16,1.49,2.62,1479.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
740,4,1,15.6,1,3.0,6,1.03,2.1,650.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
1248,2,0,12.5,1,2.5,16,0.3,1.3,1650.0,1,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
440,2,4,15.6,4,2.8,16,1.12,2.3,2445.0,0,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
247,0,1,17.3,1,2.7,8,0.91,2.69,889.0,0,0,0,0,128,1000,0,0,0,0,0,1,0,0,0,0
372,4,1,17.3,1,1.6,8,1.02,2.8,1085.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
321,4,2,13.3,4,1.8,16,0.3,1.29,2449.0,1,1,0,0,1000,0,0,0,0,0,0,0,1,0,0,0
952,4,3,14.0,1,2.5,8,0.3,1.36,1639.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
714,0,2,13.3,1,1.6,8,0.3,1.6,999.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
437,1,0,11.6,0,1.6,4,0.32,1.15,269.0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0
1147,0,1,14.0,0,1.1,4,0.3,1.5,278.0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0
316,4,3,13.3,4,1.8,16,0.3,1.21,2499.0,1,1,0,0,1000,0,0,0,0,0,0,0,1,0,0,0
1015,4,1,13.3,1,2.5,8,0.3,1.34,1189.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
695,4,1,15.6,0,2.0,4,0.96,2.2,545.67,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
1190,0,1,15.6,0,1.6,4,0.35,2.2,369.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
685,4,2,11.6,0,1.1,8,0.3,1.4,495.0,1,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0
427,2,2,15.6,4,2.8,16,1.35,2.0,1899.0,1,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
1268,4,1,15.6,0,1.6,4,0.35,2.2,324.0,0,0,0,0,0,500,0,0,0,1,0,0,0,0,0,0
185,4,3,13.3,1,1.6,8,0.3,1.23,1399.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
376,0,2,15.6,1,2.7,12,1.12,2.26,1099.0,1,0,0,0,512,2000,0,0,0,0,0,0,1,0,0,0
554,2,1,15.6,1,2.3,4,0.3,2.15,462.35,0,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,0
1032,5,1,14.0,1,2.3,8,0.3,1.47,1490.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1046,5,5,17.3,1,2.8,8,1.35,2.7,1191.8,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
415,2,1,15.6,1,2.0,4,0.3,2.2,409.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
871,2,1,15.6,1,2.5,8,0.3,2.3,850.66,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
1084,4,3,12.0,2,1.1,8,0.3,0.92,1300.0,0,1,1,256,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1,15.6,1,2.5,8,0.3,1.86,575.0,0,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0
41,0,1,15.6,1,2.0,4,0.3,2.0,389.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
827,4,5,17.3,1,2.8,16,1.4,4.36,2505.02,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
310,2,1,15.6,0,1.1,4,0.3,2.2,359.99,0,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,0
1264,4,1,14.0,0,2.5,4,0.3,1.6,875.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
107,4,3,13.5,2,2.5,8,0.3,1.252,1340.0,1,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0
259,0,1,17.3,1,2.7,4,1.12,3.0,702.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
418,2,3,14.0,3,2.8,8,1.12,1.7,1943.0,0,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
667,4,5,17.3,4,2.8,32,1.44,4.42,3147.37,0,1,0,0,512,1000,0,0,0,0,0,0,1,0,0,0
687,0,5,15.6,1,2.5,16,1.49,2.5,1299.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
517,4,3,13.3,1,2.5,8,0.3,1.29,899.0,1,1,0,0,128,0,0,0,0,0,0,0,1,0,0,0
377,0,1,15.6,0,3.0,4,0.8,2.1,426.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
244,0,5,15.6,1,2.5,8,1.35,2.5,846.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
388,0,5,15.6,1,2.8,8,1.4,2.3,1655.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
615,2,2,15.6,1,2.8,8,0.3,2.0,1299.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
106,4,3,13.3,1,2.7,8,1.47,1.38,1119.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
794,5,5,14.0,1,2.8,16,1.4,1.6,1891.0,0,1,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
233,0,1,17.3,1,2.5,8,0.91,2.69,891.0,0,0,0,0,256,500,0,0,0,0,0,0,1,0,0,0
1172,4,1,15.6,4,2.3,8,1.1,2.04,2250.68,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
655,4,5,14.0,1,2.8,16,1.4,1.95,2599.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
338,0,1,14.0,1,2.7,8,0.3,2.0,1334.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
116,4,1,14.0,0,1.6,4,0.3,1.63,722.0,0,1,0,0,0,500,0,0,0,0,0,0,1,0,0,0
734,4,1,15.6,1,1.6,8,1.02,2.2,719.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
133,4,1,15.6,0,2.5,8,0.92,2.36,638.99,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
838,0,1,14.0,1,2.4,8,0.3,1.5,619.0,0,1,0,0,128,0,0,0,0,0,0,0,1,0,0,0
115,2,2,13.3,1,2.5,8,0.3,1.37,1399.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
52,0,1,15.6,1,1.8,8,1.47,2.2,841.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1022,4,1,14.0,1,2.5,8,0.95,1.64,1049.26,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
927,0,1,15.6,1,2.4,4,0.3,2.4,499.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
91,4,3,13.3,1,1.8,8,0.3,1.21,1649.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
276,0,5,17.3,1,3.0,16,1.0,3.2,1549.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
241,0,1,15.6,0,2.0,4,0.3,2.1,390.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
808,4,1,15.6,1,2.0,8,0.78,2.0,739.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
183,4,2,13.3,4,1.6,8,0.3,1.29,1499.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1041,4,1,14.0,0,2.5,4,0.3,1.95,1060.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
693,4,5,15.6,1,2.9,16,1.44,3.49,2813.75,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
987,5,1,14.0,1,2.3,8,0.3,1.95,1180.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1085,4,1,15.6,0,2.3,4,0.3,2.06,481.98,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
1142,4,3,12.5,0,2.4,8,0.3,1.26,1895.0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,1,0
891,4,2,13.3,1,2.5,4,0.3,1.28,1700.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
118,4,2,13.3,1,1.6,8,0.3,1.26,1398.99,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
856,4,2,11.6,0,1.1,4,0.3,1.4,615.0,1,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
906,5,1,13.3,1,2.5,8,0.3,1.05,1475.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
305,0,1,14.0,0,2.4,4,0.3,1.3,509.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
1062,2,5,17.3,1,2.6,16,1.04,4.6,2289.99,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
741,0,1,15.6,0,2.5,4,0.3,2.4,559.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
895,4,1,15.6,0,1.6,4,0.35,2.2,369.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
1154,5,5,17.3,1,2.7,16,1.04,3.78,2399.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
186,2,2,13.9,4,1.8,16,0.3,1.4,1849.0,1,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
358,5,5,17.3,1,2.8,8,1.4,2.7,1409.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
1234,0,1,17.3,0,2.0,4,1.12,3.3,598.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
796,2,5,15.6,1,2.8,4,1.35,2.4,999.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
281,4,1,17.3,1,1.8,8,1.02,2.8,1099.0,0,0,0,0,128,1000,0,0,0,1,0,0,0,0,0,0
400,5,5,17.3,1,2.8,8,1.49,2.7,1349.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
848,0,1,15.6,1,2.5,8,0.3,2.3,590.0,0,0,0,0,0,128,0,0,0,0,0,0,1,0,0,0
1179,5,5,14.0,1,2.6,16,0.92,1.7,1769.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
201,4,1,13.3,1,1.6,8,0.3,1.49,959.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
513,0,1,15.6,1,2.7,8,0.3,2.0,1224.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
1164,4,3,12.5,1,2.5,8,0.3,1.26,2296.95,0,0,0,0,256,0,0,0,0,0,0,0,0,0,1,0
45,4,2,17.3,1,1.6,12,1.47,2.77,999.0,1,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
327,0,1,14.0,1,2.7,8,0.3,2.0,1094.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
842,2,1,14.0,1,2.3,8,0.3,1.7,1186.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
44,0,1,15.6,1,1.6,4,0.3,2.2,682.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
647,4,1,15.6,4,2.8,16,1.35,2.06,2399.0,1,0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0
524,0,5,15.6,1,2.8,24,1.57,2.24,2968.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
889,4,1,15.6,1,2.5,4,1.12,2.18,912.5,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
1138,4,1,15.6,0,2.3,4,0.3,2.09,523.63,0,0,0,0,0,500,0,0,0,1,0,0,0,0,0,0
1245,4,1,15.6,0,2.5,4,0.3,2.18,521.86,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
934,4,1,15.6,0,2.5,4,0.78,2.18,684.99,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
139,2,1,15.6,0,1.1,4,0.3,1.9,252.36,0,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,0
126,4,1,17.3,1,1.8,16,0.95,2.5,1271.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
149,4,3,12.5,4,1.2,8,0.3,0.97,2014.0,1,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
555,4,1,15.6,1,2.0,4,0.3,1.86,397.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
436,3,2,11.6,1,1.1,4,0.3,1.16,299.0,1,1,0,0,32,0,0,0,0,0,0,0,1,0,0,0
545,4,5,17.3,1,2.8,12,1.4,2.62,1799.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
367,0,1,14.0,1,2.5,8,0.3,2.0,945.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
451,4,5,15.6,1,2.8,8,1.35,2.2,1099.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
234,4,1,15.6,1,2.7,8,0.83,1.9,1269.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
521,2,1,15.6,1,1.8,16,1.47,1.95,1399.95,0,1,0,0,256,0,0,0,0,0,0,1,0,0,0,0
123,0,1,15.6,1,2.4,6,0.3,2.1,479.0,1,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
751,2,2,14.0,1,2.5,8,0.3,1.7,999.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
402,4,3,15.6,1,3.0,4,1.03,1.91,499.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
839,4,5,17.3,4,2.9,32,1.57,3.49,5499.0,1,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
392,2,1,13.3,1,2.4,4,0.3,1.5,549.0,0,1,0,0,128,0,0,0,0,0,0,0,1,0,0,0
1004,4,0,12.5,1,1.2,8,0.3,0.97,1908.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
864,2,3,14.0,1,2.8,8,1.12,1.96,1903.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
230,0,1,15.6,1,2.7,8,1.12,2.2,832.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
329,4,1,15.6,0,1.8,8,0.3,2.1,902.0,0,1,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
557,2,1,15.6,1,2.0,4,0.3,2.2,499.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
622,0,5,17.3,1,2.8,8,1.35,3.0,1168.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
390,0,3,13.3,1,2.7,16,0.3,1.1,1748.9,1,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
966,5,1,13.3,1,2.3,8,0.3,1.2,1460.0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,1,0
867,0,1,15.6,0,1.1,4,0.3,2.0,449.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
138,4,1,14.0,1,1.8,8,0.3,1.63,988.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1081,0,5,17.3,1,2.7,64,1.13,3.58,3975.0,0,1,0,0,1000,0,0,0,0,0,0,0,1,0,0,0
640,2,1,15.6,1,1.6,4,0.3,1.8,829.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1027,4,3,14.0,1,2.5,8,0.3,1.54,1887.21,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1098,4,3,13.3,4,2.7,16,0.3,1.3,2049.0,0,1,0,0,512,0,0,0,0,0,0,0,1,0,0,0
481,0,1,15.6,4,2.6,12,0.35,2.06,1299.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
605,4,2,12.5,1,2.5,8,0.3,1.34,1670.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1175,2,3,14.0,1,2.6,12,0.3,1.4,2299.0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,1,0
131,4,1,17.3,1,1.8,16,1.02,2.8,1396.0,0,0,0,0,256,2000,0,0,0,0,0,0,1,0,0,0
70,2,1,15.6,1,2.5,4,0.3,1.9,549.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
925,2,1,15.6,1,2.7,6,1.12,2.2,789.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1071,0,1,15.6,0,2.2,8,0.8,2.4,449.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
1281,0,1,15.6,0,1.6,4,0.32,2.4,289.0,0,0,0,0,0,500,0,0,0,1,0,0,0,0,0,0
849,0,5,17.3,1,2.6,16,1.4,2.73,1799.0,0,0,0,0,512,1000,0,0,0,0,0,0,1,0,0,0
1054,2,2,15.6,1,2.5,4,0.3,1.8,847.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
215,0,1,15.6,1,2.8,8,1.35,2.4,779.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
1144,4,5,17.3,1,2.3,8,1.4,3.35,1129.0,0,1,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
1145,4,1,15.6,0,2.7,8,0.3,2.04,629.0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
430,0,1,15.6,1,2.4,8,1.12,2.3,597.0,0,0,0,0,0,1000,0,0,0,1,0,0,0,0,0,0
1224,4,1,15.6,0,2.5,8,0.3,1.91,579.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1093,2,1,15.6,0,2.3,4,0.3,2.1,540.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
505,2,1,13.3,1,2.4,8,0.3,1.4,949.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
675,4,1,15.6,1,2.7,8,1.02,2.1,745.0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
872,4,1,15.6,1,2.6,8,0.83,1.84,1349.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
964,4,4,15.6,1,2.7,8,0.99,2.0,2249.0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0
509,2,2,13.9,1,1.6,8,0.3,1.4,1599.0,1,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
422,4,1,15.6,1,2.5,4,0.96,2.3,598.9,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0
943,4,1,14.0,0,2.3,4,0.3,1.95,1149.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
336,5,5,17.3,1,2.8,8,1.49,2.7,1199.0,0,0,0,0,256,1000,0,0,0,0,0,0,1,0,0,0
96,0,3,14.0,1,2.7,8,0.3,1.25,1049.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1186,4,1,14.0,0,1.6,2,0.32,1.44,249.0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0
1127,2,1,15.6,0,2.0,4,0.3,2.1,429.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
128,4,1,15.6,0,1.6,4,0.32,1.86,259.0,0,0,0,0,0,500,0,0,0,0,0,1,0,0,0,0
1314,4,0,11.6,0,1.6,2,0.32,1.17,209.0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0
235,0,1,15.6,0,2.4,4,0.3,2.37,398.99,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0
664,4,1,15.6,1,1.8,8,1.02,2.2,919.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
926,4,1,15.6,1,2.7,8,0.95,2.04,1018.99,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
160,0,2,13.3,1,1.6,8,0.3,1.1,1315.0,1,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
697,2,1,15.6,0,1.6,4,0.3,2.1,318.0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0
1193,0,1,14.0,1,2.4,4,0.3,2.0,769.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
995,5,1,13.3,1,2.3,4,0.3,1.2,1195.0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0
637,0,3,14.0,1,2.7,16,0.3,1.1,1900.0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0
31,2,1,15.6,1,1.44,4,0.35,1.89,244.99,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0
1075,0,5,17.3,1,2.6,16,0.92,4.0,998.0,0,1,0,0,0,1000,0,0,0,0,0,1,0,0,0,0
460,2,1,14.0,1,2.5,8,0.3,1.65,1345.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
373,2,5,15.6,1,2.5,8,1.35,2.4,809.0,0,1,0,0,128,1000,0,0,0,0,0,1,0,0,0,0
491,2,1,15.6,0,2.0,4,0.3,2.3,565.0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
976,0,1,15.6,1,2.5,12,0.91,2.4,1009.0,0,0,0,0,128,1000,0,0,0,0,0,0,1,0,0,0
25,4,3,15.6,1,1.8,8,0.3,1.91,659.0,0,0,0,0,256,0,0,0,0,0,0,0,1,0,0,0
1278,2,2,14.0,1,2.3,4,0.3,1.8,833.01,1,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0
865,0,1,15.6,1,2.7,8,0.95,2.3,787.0,0,1,0,0,256,0,0,0,0,0,0,0,1,0,0,0
